product_id,category,price,rating,reviews,discount,sales_last_7d,revenue_last_7d,revenue_next_7d
1387,home,931,3,9,64,40,29792.0,13881.477134072275
1388,home,2840,2,373,0,63,143136.0,150350.03820232625
1389,home,1610,3,248,57,54,69552.0,41805.18903690427
1390,electronics,1886,2,250,66,15,22632.0,10988.550293032093
1391,home,2221,3,327,47,43,76402.4,48229.07496477254
1392,electronics,844,1,28,18,64,43212.8,37133.65262347117
1393,electronics,2468,4,274,7,46,90822.40000000001,86007.17218222596
1394,electronics,3380,1,168,1,39,105456.0,148802.52419591593
1395,home,2693,4,149,56,36,77558.40000000001,37923.25956634797
1396,home,2938,4,155,40,23,54059.200000000004,40682.837617138845
1397,electronics,3843,1,375,24,35,107604.0,83130.51957343749
1398,home,3490,3,214,36,20,55840.0,47303.81335337315
1399,home,1156,4,311,4,44,40691.2,40474.57789341227
1400,home,3895,2,176,56,73,227468.0,144765.88748862367
1401,home,419,3,88,8,79,26480.8,33014.76390314256
1402,electronics,307,3,213,10,33,8104.8,8717.536588689578
1403,home,1631,2,256,38,46,60020.799999999996,43962.33876114709
1404,electronics,2132,4,254,42,58,98924.79999999999,84313.21811361444
1405,home,1653,3,62,19,39,51573.600000000006,53382.48771081391
1406,electronics,903,1,186,61,2,1444.8,736.5284810821653
1407,home,1273,3,100,16,71,72306.4,62871.59703625226
1408,home,165,2,30,26,73,9636.0,8993.225778914197
1409,home,3632,3,278,36,25,72640.0,60762.24598511431
1410,home,1570,1,149,64,1,1256.0,670.5347037048175
1411,home,245,1,369,33,39,7644.0,6603.58648022376
1412,electronics,3843,2,293,52,17,52264.8,27093.134842663276
1413,electronics,3492,4,28,69,9,25142.399999999998,11512.76778418708
1414,electronics,2459,4,262,28,20,39344.0,39286.835851867916
1415,electronics,2611,2,57,33,12,25065.600000000002,17994.783033004045
1416,home,3936,4,270,64,21,66124.8,34728.97383582177
1417,home,3491,1,69,64,38,106126.40000000001,53259.740479960165
1418,electronics,380,2,377,13,69,20976.0,21672.24625722502
1419,electronics,336,1,83,48,6,1612.8000000000002,1139.8885879696693
1420,home,3768,2,270,45,49,147705.6,99016.57945358368
1421,home,33,2,285,44,34,897.5999999999999,540.5738424876895
1422,home,2832,2,34,60,11,24921.6,14113.004699387033
1423,home,3970,2,268,61,10,31760.0,13426.236899508789
1424,electronics,165,4,155,12,36,4752.0,6213.476818806451
1425,home,287,3,362,44,73,16760.8,13760.206903583192
1426,electronics,1132,2,21,0,16,14489.6,19752.508867017925
1427,home,141,2,24,33,65,7332.0,6750.335750633955
1428,electronics,2865,1,202,23,66,151272.0,124060.94818038034
1429,home,469,4,136,30,59,22136.8,16255.41571173951
1430,electronics,1436,4,327,4,58,66630.4,86687.06988055389
1431,home,2295,1,212,63,4,7344.0,3182.210147190718
1432,electronics,2960,2,271,62,32,75776.0,35198.701839228575
1433,home,3384,3,89,42,46,124531.2,75124.18231493983
1434,electronics,2518,1,308,17,19,38273.6,41799.671214085094
1435,home,1817,3,293,69,75,109020.0,49436.69846089258
1436,home,3601,1,66,15,42,120993.6,126694.58820839746
1437,home,3743,2,392,8,51,152714.4,209749.48334050705
1438,home,2410,3,103,0,10,19280.0,20556.175653328613
1439,home,2868,3,166,45,32,73420.8,54815.40549051892
1440,home,1347,1,320,63,57,61423.2,31699.4186686791
1441,electronics,1238,1,184,28,31,30702.399999999998,23036.099865937227
1442,electronics,3187,2,264,43,32,81587.2,67605.5569423746
1443,home,965,2,378,2,16,12352.0,13274.786342090329
1444,electronics,1035,2,105,53,75,62100.0,31895.83244659868
1445,home,969,4,171,58,3,2325.6000000000004,1274.5805527824132
1446,home,1010,4,164,67,50,40400.0,14495.679500469656
1447,home,562,2,3,66,29,13038.400000000001,5570.685956951722
1448,electronics,3488,4,347,52,67,186956.80000000002,123128.85981842063
1449,home,3162,3,178,42,26,65769.59999999999,42804.06382139115
1450,home,2552,4,165,57,71,144953.6,72127.85038684
1451,home,1571,2,141,24,34,42731.2,39072.44175572109
1452,electronics,3894,4,173,28,58,180681.59999999998,194073.36814684194
1453,home,2030,3,282,8,54,87696.0,97730.68059421545
1454,electronics,2605,4,384,58,39,81276.0,45963.31076338829
1455,home,2932,1,0,54,2,4691.2,3155.3406000197456
1456,electronics,2521,3,149,21,28,56470.4,58087.86915965922
1457,home,699,4,3,48,52,29078.4,16269.27743136982
1458,home,553,2,235,2,79,34949.6,49062.30867872065
1459,home,603,3,11,5,26,12542.4,16348.066078843154
1460,home,2861,1,208,13,21,48064.8,56203.714639776554
1461,electronics,3211,1,229,17,70,179816.0,199366.2764234188
1462,home,2045,3,96,50,2,3272.0,2441.775646660302
1463,home,3617,4,195,11,11,31829.6,32732.38449660585
1464,home,3209,2,45,59,52,133494.4,56576.34682499326
1465,electronics,2824,3,9,58,56,126515.19999999998,57572.11013147835
1466,electronics,2313,3,138,7,69,127677.6,137668.77603267136
1467,electronics,1424,2,161,40,71,80883.2,64958.863818743645
1468,home,2900,4,349,61,48,111360.0,47713.745689073265
1469,electronics,1827,1,134,42,6,8769.599999999999,7468.767287208529
1470,electronics,1354,4,175,27,6,6499.200000000001,6077.260865746546
1471,home,1408,2,221,65,75,84480.0,33657.81467622454
1472,home,995,2,236,9,78,62088.0,69757.54963769512
1473,home,2252,3,120,51,33,59452.799999999996,40635.812411440435
1474,home,682,3,170,54,31,16913.600000000002,8876.15050478887
1475,electronics,1804,1,217,59,21,30307.2,18282.48051717894
1476,home,1112,1,20,19,77,68499.2,76145.01734553676
1477,home,3242,4,261,25,18,46684.799999999996,43843.458274922916
1478,home,1085,1,388,0,58,50344.0,61445.21502378324
1479,electronics,3306,3,55,54,38,100502.40000000001,58076.910460618135
1480,home,2629,1,117,52,1,2103.2,1140.648711781509
1481,electronics,37,1,169,40,24,710.4000000000001,615.3599966330801
1482,electronics,250,1,276,19,27,5400.0,5323.791887313852
1483,home,138,1,87,37,54,5961.6,4532.969628693191
1484,home,755,4,197,37,32,19328.0,17993.898130436974
1485,electronics,3150,1,118,20,79,199080.0,210028.75269009706
1486,electronics,918,2,249,2,47,34516.799999999996,34572.23359548363
1487,home,1271,2,310,57,69,70159.2,40374.999289600986
1488,electronics,2081,4,271,37,61,101552.8,84274.59481829302
1489,electronics,994,4,90,22,29,23060.800000000003,22826.3484941293
1490,electronics,179,1,168,2,12,1718.3999999999999,2213.3148483458435
1491,electronics,3380,3,19,10,68,183872.0,219057.64208575437
1492,home,1532,1,171,33,29,35542.399999999994,28111.582586062585
1493,home,3958,1,267,66,69,218481.6,76721.73795442472
1494,home,2752,3,142,33,47,103475.2,81950.24088957653
1495,home,2758,1,112,50,65,143416.0,94688.0916897825
1496,home,3318,3,65,41,79,209697.6,154225.1033581005
1497,electronics,3449,1,143,42,60,165552.0,131378.81733268424
1498,home,3268,2,50,45,61,159478.4,122717.26063136745
1499,home,548,3,111,4,33,14467.199999999999,20560.86910692898
1500,electronics,590,3,252,12,17,8024.0,8228.541962574533
1501,electronics,3906,3,253,10,44,137491.2,146317.94446762197
1502,home,1398,3,236,5,48,53683.200000000004,61964.694018384595
1503,electronics,1025,2,374,50,56,45920.0,32624.216814220134
1504,electronics,753,3,99,40,45,27108.0,20230.97456865577
1505,electronics,719,3,279,24,66,37963.200000000004,34239.72229667298
1506,home,1736,3,324,22,22,30553.6,31238.225605003325
1507,home,3806,1,280,19,7,21313.600000000002,22933.970398341407
1508,home,2762,4,32,39,39,86174.4,55927.47036867151
1509,home,3832,1,309,29,48,147148.8,133368.9662709376
1510,home,49,2,262,8,76,2979.2000000000003,3503.411904692042
1511,electronics,2263,1,224,22,59,106813.6,105062.68025398662
1512,home,2697,1,75,59,61,131613.6,60923.34310503179
1513,home,1874,3,216,49,37,55470.4,37963.230125631664
1514,home,2066,4,242,2,21,34708.799999999996,42278.5497077999
1515,electronics,599,3,245,41,10,4792.0,3348.2677064847717
1516,electronics,2608,3,39,33,17,35468.8,34915.47445780191
1517,electronics,3091,1,390,15,70,173096.0,169337.42596043396
1518,home,3799,2,352,54,31,94215.2,48164.447948954694
1519,electronics,2651,2,346,48,11,23328.800000000003,12974.404235231517
1520,home,377,1,150,32,22,6635.200000000001,5518.350034689163
1521,electronics,2706,1,206,66,58,125558.40000000001,62430.73855304651
1522,electronics,3521,3,111,32,55,154924.0,112644.79846380507
1523,electronics,1403,2,189,10,24,26937.600000000002,33854.30453465554
1524,electronics,107,1,209,55,32,2739.2,1513.7441477801242
1525,home,2614,2,216,52,51,106651.2,57665.160107067495
1526,home,1509,1,174,54,66,79675.2,50764.04959588705
1527,home,1037,3,22,54,74,61390.4,28472.8705415112
1528,electronics,3684,4,170,2,45,132624.0,150332.27281759668
1529,home,2497,2,268,50,10,19976.0,12089.21148474248
1530,home,575,4,60,25,41,18860.0,18317.773313911555
1531,home,1507,1,247,60,40,48224.0,23678.03079218067
1532,electronics,1563,1,252,2,0,0.0,0.0
1533,home,2423,2,230,1,16,31014.4,45509.341819677036
1534,home,2599,4,301,48,76,158019.19999999998,122890.54567596652
1535,home,3174,2,87,44,74,187900.8,150754.55250211846
1536,electronics,3657,3,272,53,31,90693.59999999999,62604.86398964901
1537,electronics,245,4,32,34,51,9996.0,8948.381870110854
1538,home,3492,3,299,29,22,61459.2,43677.299872817595
1539,electronics,1135,3,327,41,50,45400.0,35178.82905175658
1540,home,2146,1,274,62,23,39486.4,17510.009999055794
1541,home,2762,4,277,4,34,75126.4,90283.97243442998
1542,home,1624,4,144,20,68,88345.6,72842.36808317632
1543,electronics,220,4,92,62,60,10560.0,4129.561743224663
1544,electronics,1990,1,21,45,35,55720.0,39422.568732719825
1545,electronics,644,1,201,17,36,18547.2,19301.412842907514
1546,home,1028,3,94,8,54,44409.6,45598.58699660549
1547,electronics,2527,1,310,30,1,2021.6,1879.980669280697
1548,electronics,2799,1,389,16,61,136591.19999999998,151925.34773082702
1549,electronics,3634,3,89,43,55,159896.0,123145.66409492058
1550,home,1455,3,107,4,3,3492.0,3422.7842979144853
1551,home,1062,3,351,32,44,37382.4,33525.306180297586
1552,home,696,2,338,68,17,9465.599999999999,3753.9604650376727
1553,electronics,1222,3,269,18,1,977.6,1199.1013248251522
1554,home,3476,4,252,46,44,122355.20000000001,81560.33797228012
1555,home,2372,1,4,48,50,94880.0,73741.55806589013
1556,electronics,898,2,276,23,61,43822.4,44044.78345697768
1557,home,641,2,243,38,51,26152.8,23065.231814411345
1558,electronics,2732,4,222,14,12,26227.199999999997,31607.274985963235
1559,electronics,3273,1,372,15,46,120446.40000000001,143287.83906682476
1560,electronics,2104,1,196,17,39,65644.8,81331.77327892373
1561,electronics,1162,2,153,67,48,44620.8,19983.432386548913
1562,home,73,3,281,38,1,58.4,44.84318281295154
1563,home,2775,2,139,39,41,91020.0,82927.28151864582
1564,home,212,1,145,69,7,1187.2,482.1635467753149
1565,home,988,2,329,60,33,26083.2,14600.176129015093
1566,home,3573,3,316,13,25,71460.0,86924.1321318873
1567,electronics,1984,3,96,1,13,20633.600000000002,27204.326288819375
1568,electronics,3380,2,361,3,4,10816.0,13380.205219704982
1569,electronics,1231,1,252,35,33,32498.399999999998,24537.815458526125
1570,home,1512,2,265,59,67,81043.2,43490.79692371159
1571,home,3789,2,345,4,23,69717.59999999999,71104.57419184456
1572,electronics,41,1,201,64,51,1672.8,747.1509653606711
1573,electronics,3059,3,197,36,0,0.0,0.0
1574,home,1235,4,319,65,38,37544.0,14243.82273886232
1575,electronics,3277,3,279,66,11,28837.6,10078.465865706012
1576,electronics,954,3,141,33,48,36633.600000000006,28516.817572034033
1577,electronics,2304,4,398,17,38,70041.6,73573.46040875764
1578,electronics,2375,1,46,7,26,49400.0,52207.827032431596
1579,home,1140,3,1,22,24,21888.0,23725.867609445188
1580,electronics,1519,3,209,44,16,19443.2,11112.963486172906
1581,home,189,1,225,47,6,907.1999999999999,514.0628830797883
1582,home,346,4,155,23,44,12179.2,14060.695966171772
1583,home,1604,4,241,49,24,30796.800000000003,16528.693188895708
1584,home,2517,4,52,69,75,151020.0,67110.0457380638
1585,home,2730,3,367,61,37,80808.0,34056.468287122174
1586,electronics,3126,4,270,58,34,85027.20000000001,50097.80708686797
1587,electronics,693,4,73,63,78,43243.2,22404.40841669498
1588,electronics,1584,3,58,54,57,72230.40000000001,41382.025257269575
1589,electronics,1380,4,70,52,71,78384.0,38126.68856482122
1590,electronics,190,1,363,28,10,1520.0,1450.3523534111284
1591,home,90,2,140,52,25,1800.0,960.1863615379546
1592,electronics,1403,1,261,61,0,0.0,0.0
1593,home,3204,2,313,49,78,199929.59999999998,137646.12037616284
1594,electronics,3951,1,280,45,0,0.0,0.0
1595,home,2030,1,370,48,19,30856.0,19163.65096615812
1596,electronics,1911,3,186,53,72,110073.59999999999,52548.79985493651
1597,home,189,2,87,8,42,6350.4,7849.399413270205
1598,home,61,1,315,66,39,1903.1999999999998,702.4028296328693
1599,home,1657,2,206,6,41,54349.6,58525.86281751363
1600,electronics,849,2,284,2,62,42110.4,50409.395500040504
1601,home,2304,4,232,40,20,36864.0,29414.887731708408
1602,home,238,4,127,11,1,190.4,210.0176176220918
1603,home,2789,1,370,34,7,15618.399999999998,12621.787903693443
1604,electronics,1730,2,50,36,11,15224.0,12777.674088627307
1605,home,3836,2,212,12,35,107408.0,109190.79988049445
1606,home,2372,2,86,15,40,75904.0,67924.54749236247
1607,electronics,2553,4,223,18,35,71484.0,80402.11569832612
1608,electronics,1704,3,31,35,65,88608.0,79438.88450892773
1609,home,225,1,109,31,21,3780.0,2732.3346329366223
1610,electronics,3629,3,237,0,57,165482.4,185348.3090810787
1611,home,3127,1,367,8,16,40025.6,54303.15187528658
1612,home,2327,2,291,45,33,61432.799999999996,48241.23336150718
1613,electronics,3595,2,290,5,25,71900.0,101596.719004957
1614,home,1609,4,376,62,44,56636.8,26435.578575290543
1615,home,758,3,252,47,20,12128.0,7622.176878631958
1616,home,958,3,213,4,14,10729.6,12305.119729525399
1617,home,1922,2,234,54,20,30752.0,17945.57884386468
1618,electronics,353,3,74,25,20,5648.0,4860.52750080768
1619,electronics,1616,4,283,62,79,102131.2,56336.78746529552
1620,electronics,3729,1,152,69,68,202857.59999999998,91219.78619203802
1621,electronics,332,4,301,22,13,3452.8,3709.566986859454
1622,electronics,3004,3,34,67,11,26435.199999999997,9028.107481503801
1623,home,2684,3,230,28,54,115948.79999999999,118018.39757754585
1624,electronics,34,4,161,41,33,897.6,550.953681218243
1625,electronics,3976,3,108,32,48,152678.40000000002,106253.11668228472
1626,home,2988,4,174,33,43,102787.2,98444.2274898272
1627,home,1375,2,301,31,52,57200.0,46137.945253580016
1628,home,2946,4,89,53,58,136694.40000000002,67493.36052857834
1629,electronics,1558,1,38,35,47,58580.8,51768.84207602677
1630,electronics,366,1,350,6,73,21374.4,20478.429817354026
1631,home,3998,4,101,23,12,38380.8,30287.13967091447
1632,home,469,4,317,66,61,22887.2,10571.913112215092
1633,electronics,1180,1,392,41,37,34928.0,28951.25221768453
1634,home,1140,1,357,47,42,38304.0,29146.675484186726
1635,home,2292,3,348,57,10,18336.0,9203.330766932062
1636,electronics,1349,3,73,24,26,28059.2,29752.421911595804
1637,electronics,2115,3,256,30,58,98136.0,86039.92338082028
1638,home,3231,4,68,19,63,162842.40000000002,195096.5099388257
1639,electronics,589,4,124,43,70,32984.0,26581.1536394351
1640,home,1001,4,348,9,11,8808.8,10107.617551125004
1641,electronics,2869,2,376,24,64,146892.8,115969.79557235907
1642,home,2198,3,47,34,56,98470.40000000001,67997.66152210142
1643,home,3617,1,65,66,5,14468.0,5190.095993028192
1644,home,351,4,197,50,58,16286.400000000001,12103.850153520889
1645,home,1055,4,342,64,67,56548.0,24218.085584281194
1646,electronics,3877,4,59,14,77,238823.19999999998,292881.9997002648
1647,home,2931,3,194,17,0,0.0,0.0
1648,home,2372,2,168,0,30,56928.0,83928.63719996087
1649,home,78,2,138,22,47,2932.7999999999997,2493.480385403116
1650,electronics,1014,4,384,65,9,7300.8,3045.240235728751
1651,home,236,4,55,62,59,11139.2,4393.563463909271
1652,home,2332,1,48,10,33,61564.799999999996,64672.18001495546
1653,home,1538,2,264,26,25,30760.000000000004,31563.209877282156
1654,home,306,4,346,41,69,16891.2,11374.154026032696
1655,electronics,735,2,287,10,32,18816.0,18433.034097030195
1656,electronics,969,2,69,45,63,48837.600000000006,40179.22042324936
1657,home,789,1,94,0,21,13255.2,16408.083331688253
1658,electronics,1795,3,48,6,11,15796.0,16511.229959212356
1659,electronics,800,2,288,9,69,44160.0,51224.54574949727
1660,home,2780,4,146,28,7,15568.0,11459.196599073759
1661,electronics,2566,3,376,24,37,75953.6,59356.57641705498
1662,home,2660,2,112,20,47,100016.0,104805.98370678414
1663,home,3949,4,387,40,2,6318.4,4050.8489046352447
1664,electronics,932,3,248,12,26,19385.600000000002,18058.491151105678
1665,home,3042,1,258,3,50,121680.0,152356.76283546322
1666,electronics,2034,1,208,2,53,86241.6,120423.6502949152
1667,electronics,842,2,247,14,41,27617.600000000002,30615.17898845971
1668,electronics,869,2,13,42,37,25722.4,17546.324674695927
1669,electronics,370,2,347,17,41,12136.0,12829.603187344746
1670,electronics,2221,2,356,12,18,31982.399999999998,30480.438169221026
1671,home,2902,4,131,61,32,74291.2,41900.52656834303
1672,home,3829,2,78,33,19,58200.799999999996,44858.37259548689
1673,electronics,2112,3,29,59,59,99686.4,52792.14015101962
1674,home,2131,1,209,48,74,126155.2,76232.65916250965
1675,home,2004,1,369,41,48,76953.6,54272.87549587684
1676,electronics,84,2,384,55,72,4838.400000000001,3226.0631984649194
1677,electronics,970,2,244,60,3,2328.0,1210.6924123089568
1678,electronics,1315,4,183,23,10,10520.0,10090.742573560257
1679,electronics,1567,3,111,16,60,75216.0,92935.66418739379
1680,electronics,3216,2,100,20,5,12864.0,14807.039709386927
1681,electronics,1398,2,309,69,51,57038.4,20080.92767638355
1682,electronics,731,2,296,47,16,9356.8,5813.541666242907
1683,home,2607,3,64,58,60,125136.0,64433.275276886794
1684,electronics,1156,3,129,12,56,51788.799999999996,59175.00663485801
1685,home,1793,2,389,53,36,51638.4,25641.50047399267
1686,home,182,2,41,41,11,1601.6,945.8235691972136
1687,electronics,1806,1,396,1,17,24561.6,26718.322502742325
1688,home,1657,1,155,0,70,92792.0,132935.56636228293
1689,home,360,1,101,60,15,4320.0,2442.9393195772827
1690,home,3224,4,178,2,2,5158.4,5304.307837439004
1691,electronics,1120,1,262,56,74,66304.0,40668.27020748872
1692,home,3972,4,100,12,9,28598.399999999998,25800.830423978863
1693,home,2034,3,27,52,20,32544.0,16719.581301211143
1694,home,3817,4,200,32,38,116036.8,95760.72105091957
1695,electronics,721,3,64,3,19,10959.199999999999,12296.157845180749
1696,electronics,2163,3,300,30,2,3460.8,3225.567445892315
1697,home,495,3,371,13,21,8316.0,10773.979218533645
1698,home,2843,3,364,13,29,65957.6,65348.63170064333
1699,home,2350,4,101,64,33,62040.0,31643.357016201982
1700,home,1722,2,123,56,15,20664.0,10923.270758066332
1701,home,313,1,96,16,46,11518.4,11779.26716182749
1702,electronics,410,2,27,62,66,21648.0,11529.872430398182
1703,home,2847,4,376,24,74,168542.4,135125.919978402
1704,home,2170,1,24,35,45,78120.0,75379.62111196166
1705,electronics,2766,4,159,1,60,132768.0,176614.6363476492
1706,electronics,2622,3,333,21,77,161515.19999999998,166887.56927838197
1707,home,884,4,301,13,32,22630.4,25756.142487365665
1708,home,1127,2,63,2,12,10819.2,12826.702736960011
1709,electronics,3971,2,200,60,79,250967.2,129845.5318236467
1710,home,2573,3,385,7,24,49401.600000000006,61815.09236669268
1711,electronics,2747,4,193,9,38,83508.8,78257.89520555719
1712,electronics,2605,2,141,5,72,150048.0,199218.19039183142
1713,electronics,3253,3,294,45,50,130120.0,102331.35390724285
1714,home,103,4,6,45,13,1071.2,812.0808958213798
1715,home,1388,2,142,65,22,24428.800000000003,12620.524544322278
1716,home,3008,2,134,62,30,72192.0,28685.861239065336
1717,electronics,2666,1,6,65,42,89577.6,33725.03971742273
1718,electronics,3542,3,137,10,32,90675.2,89282.99351550949
1719,home,789,1,78,61,76,47971.200000000004,25670.28609654837
1720,home,303,3,268,58,6,1454.4,677.6710436129111
1721,home,3050,2,272,40,74,180560.0,144018.65137304153
1722,electronics,2829,4,201,24,70,158424.0,136763.98319128455
1723,electronics,3597,3,151,23,23,66184.8,58808.77273961584
1724,home,2324,4,240,68,31,57635.200000000004,23414.94437913159
1725,home,3862,1,42,34,29,89598.4,88634.8399843128
1726,electronics,2823,4,387,5,1,2258.4,2760.897021161342
1727,electronics,1504,1,53,60,69,83020.8,38009.90201768926
1728,home,2779,4,371,65,23,51133.6,18869.57914221189
1729,electronics,3025,4,186,61,70,169400.0,80983.7256016037
1730,electronics,2292,2,352,9,38,69676.8,90015.20934794776
1731,home,2225,4,28,52,11,19580.0,10401.398264472646
1732,home,560,4,175,13,19,8512.0,8186.515685465957
1733,electronics,1160,3,377,3,10,9280.0,9051.409504344081
1734,electronics,2646,1,65,57,60,127008.00000000001,78014.70276281566
1735,home,3197,1,205,22,58,148340.8,153801.56321901688
1736,home,2221,1,27,69,36,63964.799999999996,20452.16191469452
1737,home,2428,4,74,38,17,33020.8,30425.85999977858
1738,electronics,304,3,292,31,42,10214.4,7684.009226472142
1739,home,1542,1,84,34,21,25905.6,21046.52324881905
1740,home,2976,4,78,16,29,69043.20000000001,71824.31067793345
1741,electronics,2167,4,356,28,19,32938.4,31432.930325806126
1742,electronics,3428,4,219,9,12,32908.8,33230.831073504465
1743,home,3826,4,335,52,0,0.0,0.0
1744,home,3265,4,209,58,16,41792.0,22662.76470511396
1745,home,1736,3,188,50,43,59718.4,33230.00912026318
1746,electronics,2595,4,227,12,60,124560.0,114462.74223203062
1747,home,1394,3,65,14,10,11152.0,10274.334391200462
1748,home,973,2,387,29,17,13232.8,11773.909182808467
1749,home,3115,3,148,3,27,67284.0,87736.95104052301
1750,electronics,2685,1,7,16,3,6444.0,6836.124112848104
1751,electronics,3341,4,399,67,40,106912.0,38023.78858446417
1752,electronics,3365,2,338,23,32,86144.0,75982.500267595
1753,electronics,2911,2,165,42,64,149043.2,87813.31782723026
1754,electronics,522,1,41,49,66,27561.600000000002,17847.911309791907
1755,home,426,1,146,47,8,2726.4,1955.47994627492
1756,electronics,2896,4,134,39,47,108889.6,77224.23850722596
1757,electronics,3797,1,91,60,22,66827.2,36263.228250762586
1758,electronics,3055,3,341,35,31,75764.0,68023.02381702745
1759,electronics,3784,2,193,3,26,78707.2,107217.03483771451
1760,electronics,1774,3,122,9,51,72379.2,86966.62942924548
1761,electronics,1641,3,277,63,77,101085.59999999999,41033.29736676983
1762,home,3276,3,260,52,5,13104.0,7335.917063655895
1763,electronics,2501,1,336,13,19,38015.2,39423.21123533294
1764,home,1655,3,74,40,76,100624.0,79549.91264093028
1765,electronics,48,1,316,13,32,1228.8,1113.4177678999579
1766,electronics,1614,1,288,36,59,76180.8,51017.69228505865
1767,electronics,2256,3,227,11,56,101068.8,127966.35854265263
1768,electronics,2927,3,18,22,5,11708.0,12776.42064205346
1769,home,3764,3,394,7,69,207772.8,199548.2875997616
1770,home,840,4,120,57,30,20160.0,8721.256692521525
1771,home,1939,1,159,33,70,108584.0,100518.97404016623
1772,home,1810,2,252,48,36,52128.0,36836.169011883736
1773,home,3700,4,399,47,7,20720.0,11521.005801023086
1774,electronics,3923,1,5,48,58,182027.2,110084.92533723544
1775,home,2741,3,57,8,11,24120.800000000003,24665.502377505072
1776,electronics,2833,3,102,68,20,45328.0,18969.270345650006
1777,home,3039,2,277,7,29,70504.79999999999,95667.68959561353
1778,electronics,3277,1,286,8,10,26216.0,27868.672223110927
1779,electronics,1099,3,123,1,1,879.2,1095.3446300887201
1780,home,3363,1,77,27,28,75331.2,82239.88589945008
1781,electronics,3523,3,258,14,36,101462.40000000001,91087.89210710318
1782,electronics,2648,3,103,12,37,78380.8,75136.01702159115
1783,home,2997,2,144,11,24,57542.399999999994,55180.57343614985
1784,electronics,263,4,353,53,70,14728.0,7091.555935212137
1785,home,3104,3,255,12,20,49664.0,45009.34332955635
1786,electronics,2036,2,141,10,4,6515.2,6644.832240254951
1787,home,3360,4,80,50,53,142464.0,85372.68905523224
1788,home,3016,2,299,67,45,108576.00000000001,39339.97730591312
1789,home,2758,2,357,14,22,48540.8,51761.08322324261
1790,electronics,561,3,107,27,60,26928.0,26669.85668367832
1791,home,2355,2,74,65,8,15072.0,5362.843146725675
1792,electronics,2696,2,190,23,30,64704.00000000001,55393.45547348367
1793,electronics,168,3,337,39,37,4972.8,4454.137870506768
1794,home,2929,2,2,17,0,0.0,0.0
1795,home,3641,2,193,40,68,198070.40000000002,155788.32156400225
1796,home,1131,2,84,40,68,61526.399999999994,40083.04992212341
1797,home,309,4,342,7,5,1236.0,1303.9513575161245
1798,home,3402,1,98,38,20,54432.0,40336.44420704353
1799,electronics,1617,2,53,42,20,25872.0,19475.919151107937
1800,home,1376,2,282,59,66,72652.8,32042.310901553374
1801,electronics,2564,2,316,45,18,36921.6,25079.899171533467
1802,electronics,2477,3,178,18,43,85208.8,89832.4908902094
1803,electronics,3951,3,240,58,2,6321.6,3755.4763104306394
1804,home,1377,2,153,57,60,66096.0,29562.232959050736
1805,home,1671,3,82,21,64,85555.2,79904.88814267426
1806,home,1918,1,19,48,21,32222.4,21523.184669555296
1807,electronics,3807,4,4,3,38,115732.8,144459.91362092536
1808,home,162,1,208,45,41,5313.599999999999,3866.155916407376
1809,electronics,3156,4,122,2,38,95942.40000000001,122883.77914186858
1810,home,3754,4,132,31,19,57060.799999999996,43799.664045995356
1811,electronics,356,1,246,62,6,1708.8000000000002,838.5674257722782
1812,home,303,4,304,6,29,7029.6,8319.396948037003
1813,electronics,3246,3,376,21,61,158404.80000000002,180166.93648009977
1814,electronics,2614,2,146,39,10,20912.0,12899.270496794648
1815,electronics,2680,2,298,66,78,167232.0,73933.3767738202
1816,home,3266,2,230,9,30,78384.0,78700.60131292828
1817,electronics,2600,2,116,61,16,33280.0,16267.654111253714
1818,electronics,2788,3,237,51,55,122672.0,69545.45205199931
1819,home,3917,3,107,1,63,197416.8,274509.66952145426
1820,home,2825,4,321,51,42,94920.0,58774.004498021095
1821,electronics,3938,3,275,38,71,223678.4,175462.80720602977
1822,electronics,2543,2,347,0,45,91548.0,114779.8796120909
1823,home,267,2,56,28,54,11534.4,9049.75312100635
1824,home,2529,3,325,30,15,30348.0,25154.787555025898
1825,home,2255,1,244,30,46,82984.0,76001.91597286872
1826,home,1233,2,371,3,51,50306.4,67733.71839167934
1827,home,1022,1,342,61,16,13081.6,6545.037083293306
1828,electronics,3632,3,190,27,23,66828.8,55110.09290585088
1829,electronics,1824,2,209,30,41,59827.200000000004,60593.52811937825
1830,home,643,2,244,18,64,32921.6,36925.655537496816
1831,electronics,3142,4,337,40,48,120652.79999999999,98635.52898315754
1832,home,191,3,340,23,30,4584.0,3752.238330672707
1833,electronics,1026,4,134,51,70,57456.0,34751.19259662534
1834,electronics,417,1,213,54,31,10341.6,5087.5287825305395
1835,home,190,1,353,22,40,6080.0,5189.326074933783
1836,home,3055,3,359,49,76,185744.0,103628.51014678211
1837,electronics,3025,4,262,31,52,125840.0,116974.99936807573
1838,electronics,3249,1,203,51,41,106567.2,76093.52012673793
1839,electronics,2346,4,64,17,71,133252.8,151296.46872696385
1840,electronics,1692,1,27,0,39,52790.399999999994,70565.36835012173
1841,home,3893,1,395,3,51,158834.4,197969.50927861448
1842,electronics,2029,1,200,38,13,21101.600000000002,14455.274592386426
1843,electronics,1911,4,139,43,41,62680.799999999996,43900.57204025874
1844,electronics,469,3,139,26,15,5628.0,6161.459278851516
1845,home,3388,4,269,16,51,138230.4,132258.66311298514
